vehicle_id,window_start,ubi_proxy_score_base,ubi_proxy_score_vlm,score_delta,rank_base,rank_vlm,rank_delta,vehicle_behaviour_class_base,vehicle_behaviour_class_vlm,covered_ratio,covered_clips,total_clips
417648563,2026-01-01,0.4544422310756972,0.434402390438247,-0.02003984063745018,149.0,176.0,-27.0,Insufficient Exposure,Insufficient Exposure,0.0,0.0,
333585410,2026-01-01,0.4026494023904383,0.43181274900398414,0.02916334661354586,182.0,177.0,5.0,Low,Low,0.0,0.0,12.0
337317457,2026-01-01,0.5174302788844621,0.4284860557768924,-0.08894422310756972,84.0,178.0,-94.0,Medium,Low,0.0,0.0,1.0
411962094,2026-01-01,0.4070318725099601,0.42816733067729085,0.021135458167330756,174.0,179.0,-5.0,Low,Low,0.0,0.0,11.0
464367957,2026-01-01,0.4066334661354582,0.4277689243027889,0.0211354581673307,175.0,180.0,-5.0,Low,Low,0.0,0.0,14.0
523822248,2026-01-01,0.3982669322709164,0.4274302788844622,0.029163346613545804,193.0,181.0,12.0,Low,Low,0.0,0.0,10.0
467597649,2026-01-01,0.4054382470119522,0.4265737051792829,0.0211354581673307,177.0,182.0,-5.0,Low,Low,0.0,0.0,13.0
509637769,2026-01-01,0.4050398406374502,0.4261752988047809,0.0211354581673307,178.0,183.0,-5.0,Low,Low,0.0,0.0,16.0
442548435,2026-01-01,0.4680677290836653,0.42549800796812753,-0.04256972111553775,135.0,184.0,-49.0,Insufficient Exposure,Insufficient Exposure,0.0,0.0,2.0
365321388,2026-01-01,0.4022509960159363,0.423386454183267,0.0211354581673307,183.0,185.0,-2.0,Low,Low,0.0,0.0,12.0
350179842,2026-01-01,0.4014541832669323,0.422589641434263,0.0211354581673307,186.0,186.0,0.0,Low,Low,0.0,0.0,12.0
523821771,2026-01-01,0.4006573705179284,0.421792828685259,0.021135458167330645,188.0,187.0,1.0,Low,Low,0.0,0.0,10.0
523822483,2026-01-01,0.3994621513944223,0.420597609561753,0.0211354581673307,190.0,188.0,2.0,Low,Low,0.0,0.0,18.0
